Dataset,PMID,Run ID,BioProject_ID,SRA_sample_ID,BioSample_ID,Sample_name,Batch,Organism,Cultivar,GM,Genotype,Dev stage,Zadok_scale,Intermediate_age,High_level_age,Intermediate_tissue,High_level_tissue,Treatment,RNA_extraction,RNA_enrichment,RNA_input (microg),PCR_purification,Growth_condition,Day_night_condition,Temperature_day_night_c,Growth_location,Seq_location,Instrument,Library layout,PO dev general,PO dev narrow,PO tissue,Additional,Read length (bp)
developmental_stages,23075845,ERR1457251,PRJEB14349,ERS1206112,SAMEA4035002,RAC_1_B2,58,Hordeum vulgare,Morex,wt,wt,Rachis (5 weeks PA),65,Anthesis,Reproductive,rachis,inflorescence,control,TriReagent_Sigma,polyToligo_bead,1,AMPure_XP_bead,greenhouse,controlled,17_15,UK_Scottland_JHI,UK_Norwich,Illumina HiSeq 2000,paired,PO:0007053,PO:0007053,PO:0020122,"Rachis (5 weeks PA)\, replicate1\, batch2",101
developmental_stages,23075845,ERR1457252,PRJEB14349,ERS1206113,SAMEA4035003,RAC_2_B2,58,Hordeum vulgare,Morex,wt,wt,Rachis (5 weeks PA),65,Anthesis,Reproductive,rachis,inflorescence,control,TriReagent_Sigma,polyToligo_bead,1,AMPure_XP_bead,greenhouse,controlled,17_15,UK_Scottland_JHI,UK_Norwich,Illumina HiSeq 2000,paired,PO:0007053,PO:0007053,PO:0020122,"Rachis (5 weeks PA)\, replicate2\, batch2",101
developmental_stages,23075845,ERR1457253,PRJEB14349,ERS1206114,SAMEA4035004,RAC_3_B2,58,Hordeum vulgare,Morex,wt,wt,Rachis (5 weeks PA),65,Anthesis,Reproductive,rachis,inflorescence,control,TriReagent_Sigma,polyToligo_bead,1,AMPure_XP_bead,greenhouse,controlled,17_15,UK_Scottland_JHI,UK_Norwich,Illumina HiSeq 2000,paired,PO:0007053,PO:0007053,PO:0020122,"Rachis (5 weeks PA)\, replicate3\, batch2",101
developmental_stages,23075845,ERR1457254,PRJEB14349,ERS1206115,SAMEA4035005,ROO2_1_B2,59,Hordeum vulgare,Morex,wt,wt,Root (4 weeks ),50,Heading,Reproductive,root,root,control,TriReagent_Sigma,polyToligo_bead,1,AMPure_XP_bead,greenhouse,controlled,17_15,UK_Scottland_JHI,UK_Norwich,Illumina HiSeq 2000,paired,PO:0007047,PO:0007025,PO:0009005,"Root (4 weeks )\, replicate1\, batch2",101
developmental_stages,23075845,ERR1457255,PRJEB14349,ERS1206116,SAMEA4035006,ROO2_2_B2,59,Hordeum vulgare,Morex,wt,wt,Root (4 weeks ),50,Heading,Reproductive,root,root,control,TriReagent_Sigma,polyToligo_bead,1,AMPure_XP_bead,greenhouse,controlled,17_15,UK_Scottland_JHI,UK_Norwich,Illumina HiSeq 2000,paired,PO:0007047,PO:0007025,PO:0009005,"Root (4 weeks )\, replicate2\, batch2",101
developmental_stages,23075845,ERR1457256,PRJEB14349,ERS1206117,SAMEA4035007,ROO2_3_B2,59,Hordeum vulgare,Morex,wt,wt,Root (4 weeks ),50,Heading,Reproductive,root,root,control,TriReagent_Sigma,polyToligo_bead,1,AMPure_XP_bead,greenhouse,controlled,17_15,UK_Scottland_JHI,UK_Norwich,Illumina HiSeq 2000,paired,PO:0007047,PO:0007025,PO:0009005,"Root (4 weeks )\, replicate3\, batch2",101
developmental_stages,23075845,ERR1457257,PRJEB14349,ERS1206118,SAMEA4035008,SEN_1_B2,60,Hordeum vulgare,Morex,wt,wt,Senescing leaf (2months),91,Senescence,Senescence,senescence_leaf,leaf,control,TriReagent_Sigma,polyToligo_bead,1,AMPure_XP_bead,greenhouse,controlled,17_15,UK_Scottland_JHI,UK_Norwich,Illumina HiSeq 2000,paired,PO:0007017,PO:0007017,PO:0006340,"Senescing leaf (2months)\, replicate1\, batch2",101
developmental_stages,23075845,ERR1457258,PRJEB14349,ERS1206119,SAMEA4035009,SEN_2_B2,60,Hordeum vulgare,Morex,wt,wt,Senescing leaf (2months),91,Senescence,Senescence,senescence_leaf,leaf,control,TriReagent_Sigma,polyToligo_bead,1,AMPure_XP_bead,greenhouse,controlled,17_15,UK_Scottland_JHI,UK_Norwich,Illumina HiSeq 2000,paired,PO:0007017,PO:0007017,PO:0006340,"Senescing leaf (2months)\, replicate2\, batch2",101
developmental_stages,23075845,ERR1457259,PRJEB14349,ERS1206120,SAMEA4035010,SEN_3_B2,60,Hordeum vulgare,Morex,wt,wt,Senescing leaf (2months),91,Senescence,Senescence,senescence_leaf,leaf,control,TriReagent_Sigma,polyToligo_bead,1,AMPure_XP_bead,greenhouse,controlled,17_15,UK_Scottland_JHI,UK_Norwich,Illumina HiSeq 2000,paired,PO:0007017,PO:0007017,PO:0006340,"Senescing leaf (2months)\, replicate3\, batch2",101
 rowtype_mutant,29038434,ERR2026421,PRJEB19243,ERS1811084,SAMEA104152066,Bw_1_AP,61,Hordeum vulgare,Bowman,wt,wt,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026422,PRJEB19243,ERS1811085,SAMEA104152067,Bw_2_AP,61,Hordeum vulgare,Bowman,wt,wt,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026423,PRJEB19243,ERS1811086,SAMEA104152068,Bw_3_AP,61,Hordeum vulgare,Bowman,wt,wt,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026424,PRJEB19243,ERS1811087,SAMEA104152069,Bw_4_AP,61,Hordeum vulgare,Bowman,wt,wt,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026425,PRJEB19243,ERS1811088,SAMEA104152070,Bw_7_AP,61,Hordeum vulgare,Bowman,wt,wt,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026426,PRJEB19243,ERS1811089,SAMEA104152071,Bw_8_AP,61,Hordeum vulgare,Bowman,wt,wt,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026427,PRJEB19243,ERS1811090,SAMEA104152072,Bw_9_AP,61,Hordeum vulgare,Bowman,wt,wt,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026428,PRJEB19243,ERS1811091,SAMEA104152073,Bw_10_AP,61,Hordeum vulgare,Bowman,wt,wt,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026429,PRJEB19243,ERS1811092,SAMEA104152074,Bw_1_WA,62,Hordeum vulgare,Bowman,wt,wt,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026430,PRJEB19243,ERS1811093,SAMEA104152075,Bw_2_WA,62,Hordeum vulgare,Bowman,wt,wt,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026431,PRJEB19243,ERS1811094,SAMEA104152076,Bw_3_WA,62,Hordeum vulgare,Bowman,wt,wt,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026432,PRJEB19243,ERS1811095,SAMEA104152077,Bw_4_WA,62,Hordeum vulgare,Bowman,wt,wt,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026433,PRJEB19243,ERS1811096,SAMEA104152078,Bw_7_WA,62,Hordeum vulgare,Bowman,wt,wt,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026434,PRJEB19243,ERS1811097,SAMEA104152079,Bw_8_WA,62,Hordeum vulgare,Bowman,wt,wt,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026435,PRJEB19243,ERS1811098,SAMEA104152080,Bw_9_WA,62,Hordeum vulgare,Bowman,wt,wt,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026436,PRJEB19243,ERS1811099,SAMEA104152081,Bw_10_WA,62,Hordeum vulgare,Bowman,wt,wt,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,control,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026437,PRJEB19243,ERS1811100,SAMEA104152082,Bw902_1_AP,63,Hordeum vulgare,BW902,mut,vrs3.f,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026438,PRJEB19243,ERS1811101,SAMEA104152083,Bw902_2_AP,63,Hordeum vulgare,BW902,mut,vrs3.f,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026439,PRJEB19243,ERS1811102,SAMEA104152084,Bw902_3_AP,63,Hordeum vulgare,BW902,mut,vrs3.f,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026440,PRJEB19243,ERS1811103,SAMEA104152085,Bw902_4_AP,63,Hordeum vulgare,BW902,mut,vrs3.f,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026441,PRJEB19243,ERS1811104,SAMEA104152086,Bw902_7_AP,63,Hordeum vulgare,BW902,mut,vrs3.f,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026442,PRJEB19243,ERS1811105,SAMEA104152087,Bw902_8_AP,63,Hordeum vulgare,BW902,mut,vrs3.f,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026443,PRJEB19243,ERS1811106,SAMEA104152088,Bw902_9_AP,63,Hordeum vulgare,BW902,mut,vrs3.f,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026444,PRJEB19243,ERS1811107,SAMEA104152089,Bw902_10_AP,63,Hordeum vulgare,BW902,mut,vrs3.f,"AP stage (AP, 5 mm ± 1 mm spike length)",30,Tillering,Vegetative,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007025,PO:0030117,"AP (spike length 4–6 mm), when spike patterning begins to differ between genotypes",150
 rowtype_mutant,29038434,ERR2026445,PRJEB19243,ERS1811108,SAMEA104152090,Bw902_1_WA,64,Hordeum vulgare,BW902,mut,vrs3.f,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026446,PRJEB19243,ERS1811109,SAMEA104152091,Bw902_2_WA,64,Hordeum vulgare,BW902,mut,vrs3.f,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026447,PRJEB19243,ERS1811110,SAMEA104152092,Bw902_3_WA,64,Hordeum vulgare,BW902,mut,vrs3.f,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026448,PRJEB19243,ERS1811111,SAMEA104152093,Bw902_4_WA,64,Hordeum vulgare,BW902,mut,vrs3.f,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026449,PRJEB19243,ERS1811112,SAMEA104152094,Bw902_7_WA,64,Hordeum vulgare,BW902,mut,vrs3.f,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026450,PRJEB19243,ERS1811113,SAMEA104152095,Bw902_8_WA,64,Hordeum vulgare,BW902,mut,vrs3.f,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026451,PRJEB19243,ERS1811114,SAMEA104152096,Bw902_9_WA,64,Hordeum vulgare,BW902,mut,vrs3.f,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
 rowtype_mutant,29038434,ERR2026452,PRJEB19243,ERS1811115,SAMEA104152097,Bw902_10_WA,64,Hordeum vulgare,BW902,mut,vrs3.f,WA stage (10 mm ± 1 mm spike length),38,Floret_development,Reproductive,spike,inflorescence,mutant,trizol,Rneasy_microkit_Qiagen,1,Nextflex_kit,greenhouse,16_8,18_14,UK_Scottland_JHI,UK_Scottland_JHI,Illumina HiSeq 2500,paired,PO:0007047,PO:0007048,PO:0030117,"white anther (WA; spike length 9–11 mm), when floret primordia reach maximal number",150
meiosis,31829136,SRR9889989,PRJNA558196,SRX6642423,SAMN12429984,A-PachDipl2,65,Hordeum vulgare,Golden Promise,wt,wt,1.0-1.2 mm anthers,39,Floret_development,Reproductive,anther,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007002,PO:0009066,,
meiosis,31829136,SRR9889990,PRJNA558196,SRX6642422,SAMN12429983,A-PachDipl1,65,Hordeum vulgare,Golden Promise,wt,wt,1.0-1.2 mm anthers,39,Floret_development,Reproductive,anther,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007002,PO:0009066,,
meiosis,31829136,SRR9889991,PRJNA558196,SRX6642421,SAMN12429982,A-LepZyg3,66,Hordeum vulgare,Golden Promise,wt,wt,0.5-0.9 mm anthers,38,Floret_development,Reproductive,anther,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007008,PO:0009066,,
meiosis,31829136,SRR9889992,PRJNA558196,SRX6642420,SAMN12429981,A-LepZyg2,66,Hordeum vulgare,Golden Promise,wt,wt,0.5-0.9 mm anthers,38,Floret_development,Reproductive,anther,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007008,PO:0009066,,
meiosis,31829136,SRR9889993,PRJNA558196,SRX6642418,SAMN12429979,A-Pre3,67,Hordeum vulgare,Golden Promise,wt,wt,0.3-0.4 mm anthers,37,Floret_development,Reproductive,anther,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007048,PO:0009066,,
meiosis,31829136,SRR9889994,PRJNA558196,SRX6642417,SAMN12429978,A-Pre2,67,Hordeum vulgare,Golden Promise,wt,wt,0.3-0.4 mm anthers,37,Floret_development,Reproductive,anther,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007048,PO:0009066,,
meiosis,31829136,SRR9889995,PRJNA558196,SRX6642415,SAMN12429986,A-Meta1Tet1,68,Hordeum vulgare,Golden Promise,wt,wt,1.3-1.4 mm anthers,40,Floret_development,Reproductive,anther,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007023,PO:0009066,,
meiosis,31829136,SRR9889996,PRJNA558196,SRX6642414,SAMN12429985,A-PachDipl3,65,Hordeum vulgare,Golden Promise,wt,wt,1.0-1.2 mm anthers,39,Floret_development,Reproductive,anther,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007002,PO:0009066,,
meiosis,31829136,SRR9889997,PRJNA558196,SRX6642413,SAMN12429992,M-PachDipl1,69,Hordeum vulgare,Golden Promise,wt,wt,1.0-1.2 mm anthers,39,Floret_development,Reproductive,meiocyte,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007002,PO:0006204,,
meiosis,31829136,SRR9889998,PRJNA558196,SRX6642412,SAMN12429991,M-LepZyg3,70,Hordeum vulgare,Golden Promise,wt,wt,0.5-0.9 mm anthers,38,Floret_development,Reproductive,meiocyte,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007008,PO:0006204,,
meiosis,31829136,SRR9889999,PRJNA558196,SRX6642411,SAMN12429994,M-PachDipl3,69,Hordeum vulgare,Golden Promise,wt,wt,1.0-1.2 mm anthers,39,Floret_development,Reproductive,meiocyte,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007002,PO:0006204,,
meiosis,31829136,SRR9890000,PRJNA558196,SRX6642410,SAMN12429993,M-PachDipl2,69,Hordeum vulgare,Golden Promise,wt,wt,1.0-1.2 mm anthers,39,Floret_development,Reproductive,meiocyte,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007002,PO:0006204,,
meiosis,31829136,SRR9890001,PRJNA558196,SRX6642409,SAMN12429987,A-Meta1Tet2,68,Hordeum vulgare,Golden Promise,wt,wt,1.3-1.4 mm anthers,40,Floret_development,Reproductive,anther,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007023,PO:0009066,,
meiosis,31829136,SRR9890002,PRJNA558196,SRX6642408,SAMN12429988,A-Meta1Tet3,68,Hordeum vulgare,Golden Promise,wt,wt,1.3-1.4 mm anthers,40,Floret_development,Reproductive,anther,inflorescence,control,unknown,unknown,unknown,unknown,greenhouse,controlled,controlled,UK_Scottland_JHI,UK_Scottland_JHI,Illumina NextSeq 550,paired,PO:0007047,PO:0007023,PO:0009066,,
